company_name,project_id,project_name,estimated_value_low,estimated_value_base,estimated_value_high,confidence_adjusted_value_low,confidence_adjusted_value_base,confidence_adjusted_value_high,value_pathway,financial_driver,metric_name,currency,revenue,ebit,ebit_margin,wacc,estimated_cost_usd,evidence_level,stage,status,country,country_iso3,intervention_type,value_to_cost_ratio_base
Tata Motors Passenger Vehicles,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,INR,440.0,34.0,0.0769,12.6357,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Tata Motors Passenger Vehicles,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,INR,440.0,34.0,0.0769,12.6357,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Tata Motors Passenger Vehicles,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,INR,440.0,34.0,0.0769,12.6357,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Tata Motors Passenger Vehicles,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668734.12,6121026.4399999995,11943375.1,1747172.5236,4009501.0952,7824115.498,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,INR,440.0,34.0,0.0769,12.6357,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610088156191941
Tata Motors Passenger Vehicles,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,INR,440.0,34.0,0.0769,12.6357,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Tata Motors Passenger Vehicles,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688304.92,3926373.2399999998,7680016.1,1395227.7059999998,3246048.3079999997,6349730.29,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,INR,440.0,34.0,0.0769,12.6357,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243918805086072
Tata Motors Passenger Vehicles,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,INR,440.0,34.0,0.0769,12.6357,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Tata Motors Passenger Vehicles,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,INR,440.0,34.0,0.0769,12.6357,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Tata Motors Passenger Vehicles,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,INR,440.0,34.0,0.0769,12.6357,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Tata Motors Passenger Vehicles,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219844.18,2996692.028,5570035.36,994899.5541000001,2440506.99852,4507077.8076,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,INR,440.0,34.0,0.0769,12.6357,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239304148467995
Tata Motors Passenger Vehicles,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111000.66,2687501.32,5555003.96,778150.4532,1882375.9064,3890752.7192,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,INR,440.0,34.0,0.0769,12.6357,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.4976087842926603
Tata Motors Passenger Vehicles,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,INR,440.0,34.0,0.0769,12.6357,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Tata Motors Passenger Vehicles,WWF-NBS-007,Wetland Treatment System — Spain,1386261.965,3411885.488,6393622.18,629260.25155,1548168.67792,2896485.1582,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,INR,440.0,34.0,0.0769,12.6357,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697373207699386
Tata Motors Passenger Vehicles,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,INR,440.0,34.0,0.0769,12.6357,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Tata Motors Passenger Vehicles,WWF-NBS-005,Watershed Governance & Coordination — Canada,727400.66,1822201.32,3891803.96,580790.5478,1455571.0956,3109533.2868,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,INR,440.0,34.0,0.0769,12.6357,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888187330275374
Tata Motors Passenger Vehicles,WWF-NBS-020,Wetland Treatment System — USA,752495.4299999999,1649254.8239999998,2879371.6399999997,616312.7357000001,1344955.3165199999,2353423.0117,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,INR,440.0,34.0,0.0769,12.6357,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4883439204680995
Tata Motors Passenger Vehicles,WWF-NBS-003,Wetland Treatment System — Canada,596093.095,1463655.6,2714700.7,300461.06200000003,737669.08296,1367472.5376,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,INR,440.0,34.0,0.0769,12.6357,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.35436374364453194
Tata Motors Passenger Vehicles,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270000.66000000003,660001.3200000001,1350003.96,116760.2948,285500.5896,583801.7688,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,INR,440.0,34.0,0.0769,12.6357,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647499244240007
Tata Motors Passenger Vehicles,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145090.02,339700.9,676114.05,88843.4686,207131.0938,412123.5425,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,INR,440.0,34.0,0.0769,12.6357,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07910721707756652
Tata Motors Passenger Vehicles,WWF-NBS-016,Riparian Greenbelt Program — Chile,47838.195,117719.764,220432.41999999998,32602.27595,80249.65108,150450.0458,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,INR,440.0,34.0,0.0769,12.6357,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.037485140676155465
Terna S.p.A.,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,EUR,3680.2,1677.4,0.4558,6.1639,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Terna S.p.A.,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,EUR,3680.2,1677.4,0.4558,6.1639,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Terna S.p.A.,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,EUR,3680.2,1677.4,0.4558,6.1639,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Terna S.p.A.,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668743.8405999998,6121045.8812,11943423.703,1747178.647578,4009513.343156,7824146.11789,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,3680.2,1677.4,0.4558,6.1639,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610135840846056
Terna S.p.A.,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,3680.2,1677.4,0.4558,6.1639,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Terna S.p.A.,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688314.6406,3926392.6811999995,7680064.703,1395235.96851,3246064.83302,6349771.60255,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,3680.2,1677.4,0.4558,6.1639,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243965864134072
Terna S.p.A.,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,EUR,3680.2,1677.4,0.4558,6.1639,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Terna S.p.A.,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,3680.2,1677.4,0.4558,6.1639,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Terna S.p.A.,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,EUR,3680.2,1677.4,0.4558,6.1639,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Terna S.p.A.,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219849.0403,2996706.6089,5570074.2424,994903.5881490001,2440519.100667,4507110.079992,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,3680.2,1677.4,0.4558,6.1639,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.123935988267038
Terna S.p.A.,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111005.5203,2687511.0406,5555033.1218,778153.790606,1882382.581212,3890772.743636,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,3680.2,1677.4,0.4558,6.1639,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.4976105487888342
Terna S.p.A.,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,3680.2,1677.4,0.4558,6.1639,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Terna S.p.A.,WWF-NBS-007,Wetland Treatment System — Spain,1386271.6856,3411904.9292,6393670.783,629265.27386,1548178.72254,2896510.26975,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,3680.2,1677.4,0.4558,6.1639,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697494517484003
Terna S.p.A.,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,EUR,3680.2,1677.4,0.4558,6.1639,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Terna S.p.A.,WWF-NBS-005,Watershed Governance & Coordination — Canada,727405.5203,1822211.0406,3891833.1218,580794.581849,1455579.163698,3109557.4910939997,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,EUR,3680.2,1677.4,0.4558,6.1639,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888219967961411
Terna S.p.A.,WWF-NBS-020,Wetland Treatment System — USA,752505.1505999999,1649274.2651999998,2879420.243,616320.706592,1344971.258304,2353462.8661599997,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,EUR,3680.2,1677.4,0.4558,6.1639,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4883497088189854
Terna S.p.A.,WWF-NBS-003,Wetland Treatment System — Canada,596102.8156,1463675.0412,2714749.303,300465.403868,737677.766696,1367494.24694,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,3680.2,1677.4,0.4558,6.1639,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3543679151643487
Terna S.p.A.,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270005.5203,660011.0406,1350033.1218,116762.465734,285504.931468,583814.794404,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,3680.2,1677.4,0.4558,6.1639,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647676378389955
Terna S.p.A.,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145099.7406,339720.3412,676162.653,88850.402628,207144.961856,412158.21264,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,EUR,3680.2,1677.4,0.4558,6.1639,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07911251354607982
Terna S.p.A.,WWF-NBS-016,Riparian Greenbelt Program — Chile,47843.0553,117734.3449,220471.3024,32605.759165,80260.100725,150477.91152,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,3680.2,1677.4,0.4558,6.1639,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.037490021774173585
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,CNY,260.0,-12.0,-0.0462,10.0,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,CNY,260.0,-12.0,-0.0462,10.0,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,CNY,260.0,-12.0,-0.0462,10.0,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668733.58,6121025.36,11943372.4,1747172.1834,4009500.4148,7824113.797,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,CNY,260.0,-12.0,-0.0462,10.0,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610085507208007
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CNY,260.0,-12.0,-0.0462,10.0,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688304.38,3926372.1599999997,7680013.4,1395227.247,3246047.3899999997,6349727.995,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,CNY,260.0,-12.0,-0.0462,10.0,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243916190855889
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,CNY,260.0,-12.0,-0.0462,10.0,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CNY,260.0,-12.0,-0.0462,10.0,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,CNY,260.0,-12.0,-0.0462,10.0,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219843.9100000001,2996691.218,5570033.2,994899.3300000001,2440506.32622,4507076.0148,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,CNY,260.0,-12.0,-0.0462,10.0,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.123930105231454
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111000.39,2687500.78,5555002.34,778150.2678,1882375.5356,3890751.6068,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,CNY,260.0,-12.0,-0.0462,10.0,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.4976086862711458
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CNY,260.0,-12.0,-0.0462,10.0,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-007,Wetland Treatment System — Spain,1386261.425,3411884.408,6393619.48,629259.9725500001,1548168.11992,2896483.7632,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,CNY,260.0,-12.0,-0.0462,10.0,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697366468682897
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,CNY,260.0,-12.0,-0.0462,10.0,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-005,Watershed Governance & Coordination — Canada,727400.39,1822200.78,3891802.34,580790.3237,1455570.6474,3109531.9422,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,CNY,260.0,-12.0,-0.0462,10.0,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888185517182514
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-020,Wetland Treatment System — USA,752494.89,1649253.744,2879368.94,616312.2929,1344954.43092,2353420.7977,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,CNY,260.0,-12.0,-0.0462,10.0,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4883435989128994
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-003,Wetland Treatment System — Canada,596092.555,1463654.52,2714698.0,300460.82080000004,737668.60056,1367471.3316000002,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,CNY,260.0,-12.0,-0.0462,10.0,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.35436351190773574
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270000.39,660000.78,1350002.34,116760.17420000001,285500.3484,583801.0452,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,CNY,260.0,-12.0,-0.0462,10.0,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647489404061319
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145089.48,339699.82,676111.35,88843.0834,207130.3234,412121.6165,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,CNY,260.0,-12.0,-0.0462,10.0,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07910692284747813
Twenty Five Ecos (Shanghai) Culture Development Co. Ltd.,WWF-NBS-016,Riparian Greenbelt Program — Chile,47837.925,117718.954,220430.26,32602.082449999998,80249.07058,150448.49779999998,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,CNY,260.0,-12.0,-0.0462,10.0,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.03748486952078134
UPM Kymmene,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,EUR,10.0,608.0,0.0581,11.4673,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
UPM Kymmene,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,EUR,10.0,608.0,0.0581,11.4673,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
UPM Kymmene,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,EUR,10.0,608.0,0.0581,11.4673,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
